name,c,iso,Circumstances,y,expost
Nepal,NPL,NPL,Birth_Area,2011,23.7733880587732
Nepal,NPL,NPL,Ethnicity,2011,9.60989626070207
Nepal,NPL,NPL,Father_Edu,2011,38.6809282064616
Nepal,NPL,NPL,Mother_Edu,2011,26.2446915057162
Nepal,NPL,NPL,Sex,2011,1.69109596834713
