name,c,iso,Circumstances,y,expost
South Africa,ZAF,ZAF,Ethnicity,2017,32.4140576779833
South Africa,ZAF,ZAF,Father_Edu,2017,16.4262240107528
South Africa,ZAF,ZAF,Father_Occ,2017,13.7781488936218
South Africa,ZAF,ZAF,Mother_Edu,2017,16.0703688800004
South Africa,ZAF,ZAF,Mother_Occ,2017,16.057545271685
South Africa,ZAF,ZAF,Sex,2017,5.25365526595671
