name,c,iso,Circumstances,y,expost
United States of America,USA,USA,Birth_Area,2006,12.5049092794118
United States of America,USA,USA,Ethnicity,2006,19.8736485747213
United States of America,USA,USA,Father_Edu,2006,18.0517480682734
United States of America,USA,USA,Father_Occ,2006,11.3247308136966
United States of America,USA,USA,Mother_Edu,2006,16.982211333719
United States of America,USA,USA,Mother_Occ,2006,16.6576622556473
United States of America,USA,USA,Sex,2006,4.60508967453048
