name,c,iso,Circumstances,y,expost
Chile,CHL,CHL,Birth_Area,2011,20.8383662759088
Chile,CHL,CHL,Ethnicity,2011,14.4205278879173
Chile,CHL,CHL,Father_Edu,2011,29.5400300362036
Chile,CHL,CHL,Mother_Edu,2011,29.0485739434295
Chile,CHL,CHL,Sex,2011,6.15250185654079
