name,c,iso,Circumstances,y,expost
Italy,IT,ITA,Birth_Area,2011,19.1275219230047
Italy,IT,ITA,Father_Edu,2011,17.3940130478503
Italy,IT,ITA,Father_Occ,2011,16.6909115460395
Italy,IT,ITA,Mother_Edu,2011,16.4484627523115
Italy,IT,ITA,Mother_Occ,2011,21.6126220587156
Italy,IT,ITA,Sex,2011,8.72646867207838
