Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,2014,exante,5,0.83,6.63,"Northeast,North Central,West",,"6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander",
USA,2014,exante,6,0.619,5.86,"South,Foreign Country",,"6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander",
USA,2014,exante,8,1.189,9.2,"Northeast,West,Foreign Country",,"0-5 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander",
USA,2014,exante,9,0.941,16.26,"North Central,South,Alaska, Hawaii",,"0-5 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander",
USA,2014,exante,10,1.317,22.17,,,,High,,"White,Asian, Pac. Islander",
USA,2014,exante,15,0.731,3.68,"Northeast,South,West",,"Some College,College Degree,Advanced College Degree","Low,Middle","Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2014,exante,16,0.541,2.37,"North Central,Foreign Country",,"Some College,College Degree,Advanced College Degree","Low,Middle","Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2014,exante,17,0.83,4.03,,,"Some College,College Degree,Advanced College Degree","Low,Middle",High,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2014,exante,18,1.099,3.13,,,"Some College,College Degree,Advanced College Degree",High,,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2014,exante,20,0.586,13.59,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2014,exante,23,0.63,9.91,,"High School,12 Grades + Non Academic Training,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",,,Black,
USA,2014,exante,24,0.912,2.14,,"Some College,College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",,,Black,
USA,2014,exante,25,0.913,1.04,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",,,"Am. Indian, Aleut, Eskimo,Hispanic,Other",
