Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,2000,exante,6,0.792,16.73,"Northeast,North Central,South,West","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander",
USA,2000,exante,7,0.572,3.44,Foreign Country,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander",
USA,2000,exante,8,1.058,3.41,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades",High,,"White,Asian, Pac. Islander",
USA,2000,exante,9,1.022,27.91,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"White,Asian, Pac. Islander",
USA,2000,exante,12,0.57,16.11,,"0-5 Grades,6-8 Grades,9-11 Grades,12 Grades + Non Academic Training",,,"Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2000,exante,14,0.935,1.15,"Northeast,West,Foreign Country",High School,,,"Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2000,exante,15,0.726,3.68,"North Central,South",High School,,,"Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2000,exante,17,0.752,1.02,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","6-8 Grades,9-11 Grades",,High,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2000,exante,19,0.894,1.27,"Northeast,North Central,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2000,exante,20,0.833,1.15,South,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2000,exante,24,0.96,4.0,,Some College,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College",,,,Female
USA,2000,exante,25,1.228,3.61,,Some College,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College",,,,Male
USA,2000,exante,26,1.314,1.58,,Some College,"College Degree,Advanced College Degree",,,,
USA,2000,exante,27,1.452,14.94,,"College Degree,Advanced College Degree",,,,,
