Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,2010,exante,5,1.037,9.6,"Northeast,West,Alaska, Hawaii","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",,,"Low,Middle","White,Asian, Pac. Islander",
USA,2010,exante,9,0.495,2.17,"North Central,South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",,Low,"Low,Middle","White,Asian, Pac. Islander",
USA,2010,exante,10,0.768,1.33,"North Central,South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",9-11 Grades,Low,"Low,Middle","White,Asian, Pac. Islander",
USA,2010,exante,11,0.736,2.76,"North Central,South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",9-11 Grades,"Middle,High","Low,Middle","White,Asian, Pac. Islander",
USA,2010,exante,13,0.926,8.57,"North Central,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle","White,Asian, Pac. Islander",
USA,2010,exante,15,0.693,3.1,South,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle","White,Asian, Pac. Islander",
USA,2010,exante,16,0.991,1.99,South,"High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle","White,Asian, Pac. Islander",
USA,2010,exante,17,1.121,10.71,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training",,,High,"White,Asian, Pac. Islander",
USA,2010,exante,20,1.021,1.43,Northeast,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2010,exante,23,0.586,11.32,"North Central,South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2010,exante,24,0.794,2.01,West,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2010,exante,25,0.822,5.36,"North Central,South,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2010,exante,26,0.564,12.33,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2010,exante,30,1.061,5.15,,"Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,2010,exante,31,1.306,7.62,,"Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College",High,,"White,Asian, Pac. Islander,Other",
USA,2010,exante,33,2.069,1.97,Northeast,"Some College,College Degree,Advanced College Degree","College Degree,Advanced College Degree",,,"White,Asian, Pac. Islander,Other",
USA,2010,exante,34,1.323,7.39,"North Central,South,West,Foreign Country","Some College,College Degree,Advanced College Degree","College Degree,Advanced College Degree",,,"White,Asian, Pac. Islander,Other",
USA,2010,exante,35,0.878,5.2,,"Some College,College Degree,Advanced College Degree",,,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
