Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2007,exante,8,0.291,1.89,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Huancavelica,Huánuco,Ica",,,,,,Female
PER,2007,exante,9,0.382,5.69,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Huancavelica,Huánuco,Ica",,,,,,Male
PER,2007,exante,10,0.387,5.36,"Cajamarca,Junin-Pasco,Lambayeque,Loreto,Puno",,,,,,
PER,2007,exante,12,0.496,4.21,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,Lambayeque,Loreto,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,"White,Mix-Race,Afro-Descendant,Other",
PER,2007,exante,13,0.425,5.19,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,Lambayeque,Loreto,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Indigenous,
PER,2007,exante,16,0.6,2.09,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,"White,Indigenous,Other",
PER,2007,exante,17,0.495,1.35,"Huánuco,Ica,Junin-Pasco,Lambayeque,Loreto","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,"White,Indigenous,Other",
PER,2007,exante,19,0.609,2.37,"Amazonas-San Martin-Ucayali,Cajamarca,Ica","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,"Mix-Race,Afro-Descendant",
PER,2007,exante,20,0.695,2.51,"Apurimac,Ayacucho,Huancavelica,Huánuco,Junin-Pasco,Lambayeque,Loreto,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,"Mix-Race,Afro-Descendant",
PER,2007,exante,25,0.564,1.51,"Anchash,Arequipa,Cusco-Madre De Dios,Callao",1 Years Of Education,,,,"White,Indigenous,Afro-Descendant,Other",
PER,2007,exante,26,0.463,1.48,"La Libertad,Lima,Moquegua-Tacna,Piura-Tumbes",1 Years Of Education,,,,"White,Indigenous,Afro-Descendant,Other",
PER,2007,exante,27,0.573,2.01,"Anchash,Arequipa,Cusco-Madre De Dios,La Libertad,Lima,Callao,Moquegua-Tacna,Piura-Tumbes",1 Years Of Education,,,,Mix-Race,
PER,2007,exante,28,0.635,3.67,"Anchash,Arequipa,Cusco-Madre De Dios,La Libertad,Lima,Callao,Moquegua-Tacna,Piura-Tumbes","2 Years Of Education,3 Years Of Education",,,,,
PER,2007,exante,30,0.736,4.41,"Anchash,Arequipa,La Libertad,Lima,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,
PER,2007,exante,31,0.955,1.75,"Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,
PER,2007,exante,36,0.527,2.78,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","4 Years Of Education,5 Years Of Education,6 Years Of Education,8 Years Of Education,9 Years Of Education,13 Years Of Education",,,,"White,Indigenous,Afro-Descendant,Other",
PER,2007,exante,37,0.642,1.96,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,La Libertad,Lambayeque,Lima,Loreto,Piura-Tumbes,Puno","4 Years Of Education,5 Years Of Education,6 Years Of Education,8 Years Of Education,9 Years Of Education,13 Years Of Education",,,,Mix-Race,
PER,2007,exante,38,0.794,1.17,"Arequipa,Cusco-Madre De Dios,Junin-Pasco,Callao,Moquegua-Tacna","4 Years Of Education,5 Years Of Education,6 Years Of Education,8 Years Of Education,9 Years Of Education,13 Years Of Education",,,,,
PER,2007,exante,39,0.807,1.09,,"7 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,14 Years Of Education,15 Years Of Education",,,,,
PER,2007,exante,44,0.721,5.15,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Loreto,Moquegua-Tacna,Puno","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,
PER,2007,exante,45,0.804,1.98,"Anchash,Arequipa,Huancavelica,Lima,Piura-Tumbes","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,
PER,2007,exante,46,0.969,8.76,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Arequipa,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Moquegua-Tacna,Piura-Tumbes,Puno","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,12 Years Of Education,13 Years Of Education","4 Years Of Education,6 Years Of Education",,,,
PER,2007,exante,47,1.199,1.84,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Arequipa,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lambayeque,Lima,Loreto,Moquegua-Tacna,Piura-Tumbes,Puno","10 Years Of Education,11 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,
PER,2007,exante,49,1.436,1.02,"Cusco-Madre De Dios,Callao","4 Years Of Education,5 Years Of Education,8 Years Of Education,10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,
PER,2007,exante,50,1.095,2.01,"Cusco-Madre De Dios,Callao","6 Years Of Education,7 Years Of Education,9 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,
PER,2007,exante,55,0.862,2.26,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,La Libertad,Lima,Puno","2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education","5 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education,13 Years Of Education",,,,
PER,2007,exante,57,1.269,1.6,"Amazonas-San Martin-Ucayali,Cajamarca,La Libertad","1 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education","5 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education,13 Years Of Education",,,,
PER,2007,exante,58,1.073,3.05,"Anchash,Apurimac,Ayacucho,Huancavelica,Huánuco,Ica,Junin-Pasco,Lima,Puno","1 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education","5 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education,13 Years Of Education",,,,
