Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
GTM,2011,exante,4,1.045,8.78,"Guatemala,Sacatepequez,Escuintla,Izabal,Other Country",3 Years Of Education,,,,,
GTM,2011,exante,7,0.609,26.11,"El Progreso,Chimaltenengo,Santa Rosa,Solola,Suchitepequez,Retalhuleu,Baja Verapaz,Alta Verapaz,Peten,Zacapa,Jutiapa",,,,,,
GTM,2011,exante,9,0.53,14.88,"Totonicapan,Quetzaltenango,San Marcos,Quiche,Chiquimula",,,,,,
GTM,2011,exante,10,0.474,4.62,"Huehuetenango,Jalapa",,,,,,
GTM,2011,exante,12,0.711,4.37,"El Progreso,Chimaltenengo,Solola,Totonicapan,Quetzaltenango,Suchitepequez,Retalhuleu,San Marcos,Huehuetenango,Baja Verapaz,Chiquimula,Jalapa,Jutiapa",3 Years Of Education,,,,,
GTM,2011,exante,13,1.185,1.21,"Santa Rosa,Quiche,Alta Verapaz,Peten,Zacapa",3 Years Of Education,,,,,
GTM,2011,exante,15,1.314,3.56,"Guatemala,Baja Verapaz,Alta Verapaz,Peten,Other Country",3 Years Of Education,"3 Years Of Education,6 Years Of Education",,,,
GTM,2011,exante,18,0.69,6.07,"El Progreso,Chimaltenengo,Totonicapan,Quetzaltenango,Suchitepequez,Retalhuleu,San Marcos,Jalapa",,"3 Years Of Education,6 Years Of Education",,,,
GTM,2011,exante,19,0.934,5.85,"Sacatepequez,Escuintla,Santa Rosa,Solola,Huehuetenango,Quiche,Izabal,Zacapa,Chiquimula,Jutiapa",,"3 Years Of Education,6 Years Of Education",,,,
GTM,2011,exante,21,0.988,7.25,"El Progreso,Chimaltenengo,Solola,Totonicapan,Quetzaltenango,Retalhuleu,San Marcos,Huehuetenango,Quiche,Jalapa,Jutiapa",3 Years Of Education,"3 Years Of Education,6 Years Of Education",,,,
GTM,2011,exante,22,1.218,5.74,"Sacatepequez,Escuintla,Santa Rosa,Suchitepequez,Izabal,Zacapa,Chiquimula",3 Years Of Education,"3 Years Of Education,6 Years Of Education",,,,
GTM,2011,exante,24,1.704,8.84,,6 Years Of Education,,,,,
GTM,2011,exante,25,3.408,2.72,,,,,,,
