Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,2008,exante,6,1.052,9.11,"Northeast,West,Alaska, Hawaii","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","0-5 Grades,6-8 Grades,9-11 Grades,High School","Low,Middle",,"White,Asian, Pac. Islander",
USA,2008,exante,9,0.741,8.08,"North Central,South","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander",
USA,2008,exante,10,0.557,2.89,Foreign Country,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander",
USA,2008,exante,11,0.919,9.22,"North Central,South,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College",High School,"Low,Middle",,"White,Asian, Pac. Islander",
USA,2008,exante,13,0.983,5.02,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","0-5 Grades,6-8 Grades,9-11 Grades,High School",High,"Low,Middle","White,Asian, Pac. Islander",
USA,2008,exante,14,1.347,2.32,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","0-5 Grades,6-8 Grades,9-11 Grades,High School",High,High,"White,Asian, Pac. Islander",
USA,2008,exante,15,1.166,12.01,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"White,Asian, Pac. Islander",
USA,2008,exante,16,1.397,13.49,,"College Degree,Advanced College Degree",,,,"White,Asian, Pac. Islander",
USA,2008,exante,21,0.737,4.44,"Northeast,North Central,South,West",,"12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle","Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2008,exante,22,0.835,3.57,"Northeast,North Central,South,West",,"12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",High,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2008,exante,23,1.259,2.28,"Northeast,North Central,South,West",,"12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",High,,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2008,exante,24,0.586,2.72,Foreign Country,,"12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic,Other",
USA,2008,exante,27,0.585,12.92,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades,High School",,,"Black,Am. Indian, Aleut, Eskimo",
USA,2008,exante,28,0.669,10.92,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School",,,"Black,Am. Indian, Aleut, Eskimo",
USA,2008,exante,29,0.916,1.0,,,"0-5 Grades,6-8 Grades,9-11 Grades,High School",,,"Hispanic,Other",
