Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2001,exante,8,0.464,6.28,"Amazonas-San Martin-Ucayali,Apurimac,Cajamarca,Huánuco,Ica,Junin-Pasco,Lambayeque,Piura-Tumbes",,,,,"White,Mix-Race",
PER,2001,exante,9,0.796,1.06,"Anchash,Ayacucho,Huancavelica,Loreto,Puno",,,,,"White,Mix-Race",
PER,2001,exante,11,0.401,11.32,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Junin-Pasco,Lambayeque,Puno",,,,,"Indigenous,Afro-Descendant,Other",
PER,2001,exante,12,0.301,1.73,"Ica,Loreto,Piura-Tumbes",,,,,"Indigenous,Afro-Descendant,Other",
PER,2001,exante,13,0.543,11.87,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Junin-Pasco,Lambayeque,Loreto,Piura-Tumbes,Puno","2 Years Of Education,3 Years Of Education",,,,,
PER,2001,exante,16,0.591,2.28,"Arequipa,La Libertad,Lima,Moquegua-Tacna",,,,,,
PER,2001,exante,17,0.687,1.65,"Arequipa,La Libertad,Lima,Moquegua-Tacna","2 Years Of Education,3 Years Of Education",,,,,
PER,2001,exante,18,0.915,1.04,"Cusco-Madre De Dios,Callao","2 Years Of Education,3 Years Of Education",,,,,
PER,2001,exante,22,0.757,4.95,"Amazonas-San Martin-Ucayali,Cajamarca,Ica,Junin-Pasco,Loreto","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,"White,Mix-Race,Afro-Descendant,Other",
PER,2001,exante,23,0.678,1.51,"Amazonas-San Martin-Ucayali,Cajamarca,Ica,Junin-Pasco,Loreto","2 Years Of Education,3 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,Indigenous,
PER,2001,exante,25,0.654,1.09,"Anchash,Apurimac,Ayacucho,Huancavelica,Huánuco,La Libertad,Lambayeque,Moquegua-Tacna,Piura-Tumbes",2 Years Of Education,"1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,
