Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1976,exante,6,0.89,14.72,"Northeast,North Central,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1976,exante,7,0.76,8.54,South,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1976,exante,8,0.97,15.25,,"0-5 Grades,6-8 Grades,9-11 Grades","9-11 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1976,exante,10,1.33,1.46,Northeast,"0-5 Grades,6-8 Grades,9-11 Grades",,High,,"White,Asian, Pac. Islander,Other",
USA,1976,exante,11,1.051,2.94,"North Central,South,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades",,High,,"White,Asian, Pac. Islander,Other",
USA,1976,exante,14,0.579,11.7,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades",Low,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1976,exante,15,0.72,2.66,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades","Middle,High",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1976,exante,16,0.725,9.91,,"0-5 Grades,6-8 Grades,9-11 Grades","9-11 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1976,exante,19,1.101,16.83,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1976,exante,21,0.74,1.82,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,College Degree","Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1976,exante,22,0.921,2.8,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","High School,12 Grades + Non Academic Training,Some College,Advanced College Degree","Low,Middle",,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1976,exante,24,1.328,10.36,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,,White,
USA,1976,exante,25,1.591,1.01,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,,"Black,Am. Indian, Aleut, Eskimo,Asian, Pac. Islander,Hispanic,Other",
