Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,2004,exante,5,0.8,14.98,"Northeast,North Central,South,West",,"0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2004,exante,6,0.533,4.78,Foreign Country,,"0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2004,exante,7,1.023,4.09,,,"0-5 Grades,6-8 Grades,9-11 Grades",High,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,2004,exante,10,0.512,8.99,,,"6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo",Female
USA,2004,exante,11,0.673,4.04,,,"6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo",Male
USA,2004,exante,12,0.421,1.2,,,0-5 Grades,,,"Black,Am. Indian, Aleut, Eskimo",
USA,2004,exante,15,1.447,13.05,,"College Degree,Advanced College Degree","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"White,Asian, Pac. Islander,Other",
USA,2004,exante,16,1.092,31.5,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,"White,Asian, Pac. Islander,Other",
USA,2004,exante,20,0.59,7.57,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Advanced College Degree","High School,12 Grades + Non Academic Training",,"Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,2004,exante,21,0.795,2.49,,"0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Advanced College Degree","High School,12 Grades + Non Academic Training",,High,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,2004,exante,22,0.672,1.39,,"Some College,College Degree","High School,12 Grades + Non Academic Training",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,2004,exante,24,0.752,2.18,,,"Some College,College Degree,Advanced College Degree",,"Low,Middle","Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,2004,exante,26,1.03,2.29,,,"Some College,Advanced College Degree",,High,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,2004,exante,27,0.849,1.45,,,College Degree,,High,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
