Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
BG,2011,exante,4,0.474,2.7,,,"Unknown,Low","Dead/Unknown/Not Working,Agriculture,Elementary",,,
BG,2011,exante,5,0.725,25.57,,,Medium,"Dead/Unknown/Not Working,Agriculture,Elementary",,,
BG,2011,exante,8,0.901,11.08,,"Low,Medium","Unknown,Low,Medium","Manager,Professional,Technician,Clerical,Service,Craft/Trades,Plant Operator,Armed Forces","Dead/Unknown/Not Working,Manager,Professional,Technician,Clerical,Service,Craft/Trades,Plant Operator",,
BG,2011,exante,9,1.006,3.35,,High,"Unknown,Low,Medium","Manager,Professional,Technician,Clerical,Service,Craft/Trades,Plant Operator,Armed Forces","Dead/Unknown/Not Working,Manager,Professional,Technician,Clerical,Service,Craft/Trades,Plant Operator",,
BG,2011,exante,10,0.81,10.0,,,"Unknown,Low,Medium","Manager,Professional,Technician,Clerical,Service,Craft/Trades,Plant Operator,Armed Forces","Agriculture,Elementary",,
BG,2011,exante,14,1.097,25.8,,,High,"Dead/Unknown/Not Working,Clerical,Service,Craft/Trades,Plant Operator",,,
BG,2011,exante,15,0.898,2.94,,,High,"Agriculture,Elementary",,,
BG,2011,exante,16,1.259,4.22,,,,"Dead/Unknown/Not Working,Clerical,Service,Agriculture,Craft/Trades,Plant Operator,Elementary",,,
BG,2011,exante,18,1.346,7.49,,,High,"Manager,Professional,Technician,Armed Forces",,,
BG,2011,exante,19,1.602,6.86,,,,"Manager,Professional,Technician,Armed Forces",,,
