Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1970,exante,6,0.679,4.33,,0-5 Grades,"0-5 Grades,6-8 Grades,9-11 Grades",Low,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1970,exante,7,0.804,14.79,,"6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades",Low,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1970,exante,8,0.966,4.55,,"0-5 Grades,6-8 Grades,9-11 Grades","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",Low,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1970,exante,11,0.94,19.02,,"0-5 Grades,6-8 Grades,9-11 Grades",,Middle,"Low,Middle","White,Asian, Pac. Islander,Hispanic,Other",
USA,1970,exante,12,1.119,4.5,,"0-5 Grades,6-8 Grades,9-11 Grades",,High,"Low,Middle","White,Asian, Pac. Islander,Hispanic,Other",
USA,1970,exante,13,1.223,2.16,,"0-5 Grades,6-8 Grades,9-11 Grades",,"Middle,High",High,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1970,exante,16,0.786,1.63,"Northeast,North Central,West","0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo",
USA,1970,exante,18,0.431,5.5,South,0-5 Grades,"0-5 Grades,6-8 Grades,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo",
USA,1970,exante,19,0.562,8.0,South,"6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo",
USA,1970,exante,20,0.737,7.51,,"0-5 Grades,6-8 Grades,9-11 Grades","9-11 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree",,,"Black,Am. Indian, Aleut, Eskimo",
USA,1970,exante,23,1.168,15.39,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1970,exante,24,1.387,9.19,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,,"White,Asian, Pac. Islander,Hispanic,Other",
USA,1970,exante,25,0.886,3.43,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,,,"Black,Am. Indian, Aleut, Eskimo",
