Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
CHL,2011,exante,7,0.75,1.02,"Tarapca,Atacama","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Female
CHL,2011,exante,8,0.597,4.85,"Antofagasta,Coquimbo,Metropolitana De Santiago,Arica And Perinacota","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Female
CHL,2011,exante,11,0.866,1.32,"Tarapca,Antofagasta,Atacama,Metropolitana De Santiago","1 Years Of Education,2 Years Of Education,3 Years Of Education,9 Years Of Education,11 Years Of Education,13 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Male
CHL,2011,exante,12,0.681,1.61,"Coquimbo,Arica And Perinacota","1 Years Of Education,2 Years Of Education,3 Years Of Education,9 Years Of Education,11 Years Of Education,13 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Male
CHL,2011,exante,13,0.831,1.0,"Tarapca,Antofagasta,Atacama,Coquimbo,Metropolitana De Santiago,Arica And Perinacota","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,10 Years Of Education,12 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Male
CHL,2011,exante,17,0.624,2.45,"Valparaiso,Libertador,Maule","1 Years Of Education,5 Years Of Education,7 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Female
CHL,2011,exante,18,0.687,1.86,"Valparaiso,Libertador,Maule","1 Years Of Education,5 Years Of Education,7 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Male
CHL,2011,exante,20,0.486,7.07,"Biobio,Araucania,Los Lagos,Magallanes,Los Rios","1 Years Of Education,5 Years Of Education,7 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Female
CHL,2011,exante,21,0.54,5.22,"Biobio,Araucania,Los Lagos,Magallanes,Los Rios","1 Years Of Education,5 Years Of Education,7 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Male
CHL,2011,exante,23,0.545,7.97,"Valparaiso,Libertador,Maule,Biobio,Araucania,Los Lagos,Magallanes,Los Rios","2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,11 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Female
CHL,2011,exante,25,0.603,3.59,"Valparaiso,Libertador,Maule,Biobio,Araucania,Los Lagos,Magallanes,Los Rios","2 Years Of Education,3 Years Of Education,11 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Male
CHL,2011,exante,26,0.737,1.84,"Valparaiso,Libertador,Maule,Biobio,Araucania,Los Lagos,Magallanes,Los Rios","4 Years Of Education,6 Years Of Education,8 Years Of Education,9 Years Of Education,10 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,2 Years Of Education,3 Years Of Education",,,,Male
CHL,2011,exante,31,0.566,2.01,"Tarapca,Libertador,Biobio,Araucania,Los Lagos,Magallanes,Los Rios","1 Years Of Education,2 Years Of Education,3 Years Of Education","4 Years Of Education,5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,9 Years Of Education",,,,Female
