Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2012,expost,6,0.548,1.99,"Amazonas-San Martin-Ucayali,Ayacucho,Cajamarca",,3 Years Of Education,,,"White,Mix-Race",
PER,2012,expost,7,0.612,1.05,"Apurimac,Huánuco,Ica,La Libertad,Loreto,Puno",,3 Years Of Education,,,"White,Mix-Race",
PER,2012,expost,8,0.416,8.6,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,La Libertad,Loreto,Puno",,3 Years Of Education,,,"Indigenous,Afro-Descendant,Other",
PER,2012,expost,12,0.644,1.72,"Anchash,Arequipa,Huancavelica,Junin-Pasco,Lima",,3 Years Of Education,,,"White,Mix-Race,Afro-Descendant,Other",
PER,2012,expost,13,0.534,2.05,"Lambayeque,Piura-Tumbes",,3 Years Of Education,,,"White,Mix-Race,Afro-Descendant,Other",
PER,2012,expost,14,0.495,2.97,"Anchash,Arequipa,Huancavelica,Junin-Pasco,Lambayeque,Lima,Piura-Tumbes",,3 Years Of Education,,,Indigenous,
PER,2012,expost,15,0.818,1.03,"Cusco-Madre De Dios,Callao,Moquegua-Tacna",,3 Years Of Education,,,,
PER,2012,expost,22,0.695,1.21,"Amazonas-San Martin-Ucayali,Ayacucho,Cajamarca,Ica,La Libertad,Lambayeque,Loreto,Piura-Tumbes","1 Years Of Education,4 Years Of Education,6 Years Of Education",,,,"White,Mix-Race,Afro-Descendant",
PER,2012,expost,23,0.63,3.24,"Amazonas-San Martin-Ucayali,Ayacucho,Cajamarca,Ica,La Libertad,Lambayeque,Loreto,Piura-Tumbes","2 Years Of Education,3 Years Of Education",,,,"White,Mix-Race,Afro-Descendant",
PER,2012,expost,24,0.77,1.48,"Anchash,Apurimac,Huancavelica,Huánuco,Junin-Pasco,Lima,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,"White,Mix-Race,Afro-Descendant",
PER,2012,expost,27,0.504,5.03,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Junin-Pasco,La Libertad,Loreto,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,"Indigenous,Other",
PER,2012,expost,28,0.638,1.04,"Amazonas-San Martin-Ucayali,Anchash,Apurimac,Ayacucho,Cajamarca,Huánuco,Ica,Junin-Pasco,La Libertad,Loreto,Puno",6 Years Of Education,,,,"Indigenous,Other",
PER,2012,expost,29,0.587,1.1,"Huancavelica,Lambayeque,Lima,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education,6 Years Of Education",,,,"Indigenous,Other",
