Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
HU,2005,expost,7,0.796,13.44,,"Unknown,Low,Medium,High","Unknown,Low,Medium,High","Dead/Unknown/Not Working,Elementary,Armed Forces","Dead/Unknown/Not Working,Service,Agriculture,Craft/Trades,Plant Operator,Elementary,Armed Forces",,
HU,2005,expost,9,0.929,1.3,,"Unknown,Low,Medium,High","Unknown,Low,Medium,High","Technician,Clerical","Dead/Unknown/Not Working,Service,Agriculture,Craft/Trades,Plant Operator,Elementary,Armed Forces",,
HU,2005,expost,10,0.801,23.19,,"Unknown,Low,Medium,High","Unknown,Low,Medium,High","Service,Agriculture,Craft/Trades,Plant Operator","Dead/Unknown/Not Working,Service,Agriculture,Craft/Trades,Plant Operator,Elementary,Armed Forces",,
HU,2005,expost,12,0.979,1.1,,"Unknown,Low,Medium,High","Unknown,Low,Medium,High","Dead/Unknown/Not Working,Technician,Service","Manager,Professional,Technician,Clerical",,
HU,2005,expost,13,0.972,3.65,,"Unknown,Low,Medium,High","Unknown,Low,Medium,High","Clerical,Agriculture,Craft/Trades,Plant Operator,Elementary,Armed Forces","Manager,Professional,Technician,Clerical",,
HU,2005,expost,14,0.936,12.4,,,"Unknown,Low,Medium,High","Dead/Unknown/Not Working,Technician,Clerical,Service,Agriculture,Craft/Trades,Plant Operator,Elementary,Armed Forces",,,
HU,2005,expost,15,1.24,2.23,,"Unknown,Low,Medium,High","Unknown,Low,Medium,High","Manager,Professional",,,
HU,2005,expost,17,1.102,15.42,,"Unknown,Low,Medium,High",,,"Manager,Professional,Technician,Clerical",,
HU,2005,expost,19,0.972,13.01,,"Unknown,Low,Medium,High",,"Dead/Unknown/Not Working,Manager,Technician,Agriculture,Craft/Trades,Plant Operator,Elementary","Service,Agriculture,Craft/Trades,Plant Operator,Elementary,Armed Forces",,
HU,2005,expost,20,1.049,1.47,,"Unknown,Low,Medium,High",,"Professional,Clerical,Service,Armed Forces","Service,Agriculture,Craft/Trades,Plant Operator,Elementary,Armed Forces",,
HU,2005,expost,22,1.073,3.06,,,,,"Dead/Unknown/Not Working,Service,Agriculture,Craft/Trades,Plant Operator,Elementary,Armed Forces",,
HU,2005,expost,24,2.201,1.11,,,"Medium,High",,"Manager,Professional,Technician,Clerical",,
HU,2005,expost,25,1.46,8.62,,,,,"Manager,Professional,Technician,Clerical",,
