Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1992,expost,6,0.735,9.52,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,Advanced College Degree","Low,Middle",,"White,Asian, Pac. Islander,Other",Female
USA,1992,expost,7,0.824,7.42,,"0-5 Grades,6-8 Grades,9-11 Grades","9-11 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree","Low,Middle",,"White,Asian, Pac. Islander,Other",Female
USA,1992,expost,8,0.916,11.54,,"0-5 Grades,6-8 Grades,9-11 Grades",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Male
USA,1992,expost,9,1.189,3.47,,"0-5 Grades,6-8 Grades,9-11 Grades",,High,,"White,Asian, Pac. Islander,Other",
USA,1992,expost,12,1.006,11.12,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Female
USA,1992,expost,13,1.177,9.69,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Male
USA,1992,expost,14,1.348,16.16,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,High,,"White,Asian, Pac. Islander,Other",
USA,1992,expost,18,0.46,12.94,,,"0-5 Grades,6-8 Grades,9-11 Grades",,"Low,High","Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1992,expost,19,0.651,1.32,,,"0-5 Grades,6-8 Grades,9-11 Grades",,Middle,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1992,expost,20,0.653,4.94,,,"0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Male
USA,1992,expost,22,0.773,9.13,,,"High School,12 Grades + Non Academic Training",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1992,expost,23,0.889,2.75,,,"Some College,College Degree,Advanced College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
