Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
PER,2006,expost,7,0.846,1.05,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Ica,Loreto",,"1 Years Of Education,3 Years Of Education",,,"White,Mix-Race",
PER,2006,expost,9,0.389,2.53,"Amazonas-San Martin-Ucayali,Ayacucho",,"1 Years Of Education,3 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
PER,2006,expost,10,0.351,2.24,"Apurimac,Ica,Loreto",,"1 Years Of Education,3 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
PER,2006,expost,11,0.375,5.48,"Cajamarca,Huancavelica,Puno",,"1 Years Of Education,3 Years Of Education",,,,
PER,2006,expost,12,0.316,1.61,Huánuco,,"1 Years Of Education,3 Years Of Education",,,,
PER,2006,expost,16,0.45,5.62,"Amazonas-San Martin-Ucayali,Ayacucho,Cajamarca,Huancavelica,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,,
PER,2006,expost,17,0.41,2.55,"Apurimac,Huánuco,Ica,Loreto","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education",,,,,
PER,2006,expost,19,0.594,3.99,"Amazonas-San Martin-Ucayali,Apurimac,Cajamarca,Huánuco,Ica,Loreto","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education","1 Years Of Education,3 Years Of Education",,,,
PER,2006,expost,20,0.615,1.46,"Ayacucho,Huancavelica,Puno","1 Years Of Education,2 Years Of Education,3 Years Of Education,4 Years Of Education","1 Years Of Education,3 Years Of Education",,,,
PER,2006,expost,23,0.651,3.8,"Amazonas-San Martin-Ucayali,Apurimac,Cajamarca,Huánuco,Ica,Loreto","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,12 Years Of Education","1 Years Of Education,3 Years Of Education",,,,
PER,2006,expost,24,0.673,1.93,"Ayacucho,Huancavelica,Puno","5 Years Of Education,6 Years Of Education,7 Years Of Education,8 Years Of Education,12 Years Of Education","1 Years Of Education,3 Years Of Education",,,,
PER,2006,expost,25,0.854,1.19,"Amazonas-San Martin-Ucayali,Apurimac,Ayacucho,Cajamarca,Huancavelica,Huánuco,Ica,Loreto,Puno","9 Years Of Education,10 Years Of Education,11 Years Of Education,13 Years Of Education,14 Years Of Education,15 Years Of Education","1 Years Of Education,3 Years Of Education",,,,
PER,2006,expost,29,0.685,1.4,"Anchash,Cusco-Madre De Dios,Junin-Pasco,Lima,Callao,Moquegua-Tacna",4 Years Of Education,"1 Years Of Education,3 Years Of Education",,,"White,Mix-Race",
PER,2006,expost,30,0.529,2.35,"Arequipa,La Libertad,Lambayeque,Piura-Tumbes",4 Years Of Education,"1 Years Of Education,3 Years Of Education",,,"White,Mix-Race",
PER,2006,expost,32,0.427,2.06,"Anchash,Junin-Pasco,La Libertad,Lambayeque,Lima",4 Years Of Education,"1 Years Of Education,3 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
PER,2006,expost,33,0.597,1.5,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna,Piura-Tumbes",4 Years Of Education,"1 Years Of Education,3 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
PER,2006,expost,37,0.748,4.31,"Anchash,Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education,12 Years Of Education,13 Years Of Education",,,,,
PER,2006,expost,39,0.59,1.04,"Junin-Pasco,La Libertad,Lambayeque,Lima","1 Years Of Education,2 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education",,,,,
PER,2006,expost,40,0.574,2.12,"Junin-Pasco,La Libertad,Lambayeque,Lima","3 Years Of Education,12 Years Of Education",,,,,
PER,2006,expost,42,0.803,6.47,"Anchash,Junin-Pasco,La Libertad,Lambayeque,Lima,Piura-Tumbes","1 Years Of Education,2 Years Of Education,3 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,3 Years Of Education",,,,
PER,2006,expost,44,0.943,1.64,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,2 Years Of Education,3 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,3 Years Of Education",,,"White,Mix-Race",
PER,2006,expost,45,0.869,1.19,"Arequipa,Cusco-Madre De Dios,Callao,Moquegua-Tacna","1 Years Of Education,2 Years Of Education,3 Years Of Education,6 Years Of Education,7 Years Of Education,9 Years Of Education,12 Years Of Education,13 Years Of Education","1 Years Of Education,3 Years Of Education",,,"Indigenous,Afro-Descendant,Other",
