Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1988,expost,6,0.781,13.56,"Northeast,North Central,West,Foreign Country","0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1988,expost,8,0.696,5.97,South,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1988,expost,9,0.825,2.13,South,"0-5 Grades,6-8 Grades,9-11 Grades",9-11 Grades,"Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1988,expost,10,1.345,1.8,,"0-5 Grades,6-8 Grades,9-11 Grades","0-5 Grades,6-8 Grades,9-11 Grades",High,,"White,Asian, Pac. Islander,Other",
USA,1988,expost,12,0.947,3.82,,"0-5 Grades,6-8 Grades,9-11 Grades","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",Low,,"White,Asian, Pac. Islander,Other",
USA,1988,expost,13,0.964,7.13,,"0-5 Grades,6-8 Grades,9-11 Grades","High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","Middle,High",,"White,Asian, Pac. Islander,Other",
USA,1988,expost,16,1.016,10.59,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Female
USA,1988,expost,17,1.117,8.69,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Low,Middle",,"White,Asian, Pac. Islander,Other",Male
USA,1988,expost,19,2.968,1.23,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",Advanced College Degree,High,,"White,Asian, Pac. Islander,Other",
USA,1988,expost,20,1.324,13.33,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades,High School,12 Grades + Non Academic Training,Some College,College Degree",High,,"White,Asian, Pac. Islander,Other",
USA,1988,expost,24,0.509,12.1,,"0-5 Grades,6-8 Grades,Some College,College Degree,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1988,expost,26,0.59,2.62,,"6-8 Grades,Some College,Advanced College Degree","0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Male
USA,1988,expost,27,0.475,1.04,,"0-5 Grades,College Degree","0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Male
USA,1988,expost,29,0.551,3.04,,"9-11 Grades,12 Grades + Non Academic Training","0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1988,expost,30,0.592,1.85,,High School,"0-5 Grades,6-8 Grades,9-11 Grades",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1988,expost,32,0.681,6.71,,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,Low,"Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1988,expost,33,0.917,4.4,,,"High School,12 Grades + Non Academic Training,Some College,College Degree,Advanced College Degree",,"Middle,High","Black,Am. Indian, Aleut, Eskimo,Hispanic",
