Country_Code,Year,Type,Box_Number,Relative_Type_Mean,Pop_Share,Birth_Area,Father_Edu,Mother_Edu,Father_Occ,Mother_Occ,Ethnicity,Sex
USA,1988,exante,4,0.79,25.13,,,"0-5 Grades,6-8 Grades,9-11 Grades","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1988,exante,5,1.305,2.91,,,"0-5 Grades,6-8 Grades,9-11 Grades",High,,"White,Asian, Pac. Islander,Other",
USA,1988,exante,8,0.477,13.65,,,"0-5 Grades,6-8 Grades,9-11 Grades",,Low,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1988,exante,9,0.569,4.45,,,"0-5 Grades,6-8 Grades,9-11 Grades",,Low,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Male
USA,1988,exante,10,0.751,2.55,,,"0-5 Grades,6-8 Grades,9-11 Grades",,"Middle,High","Black,Am. Indian, Aleut, Eskimo,Hispanic",
USA,1988,exante,16,1.141,5.26,"Northeast,Foreign Country",,"High School,12 Grades + Non Academic Training","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1988,exante,17,0.93,14.76,"North Central,South,West",,"High School,12 Grades + Non Academic Training","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1988,exante,18,1.239,4.59,,,"Some College,College Degree","Low,Middle",,"White,Asian, Pac. Islander,Other",
USA,1988,exante,19,1.287,13.97,,,"High School,12 Grades + Non Academic Training,Some College,College Degree",High,,"White,Asian, Pac. Islander,Other",
USA,1988,exante,21,0.71,6.96,,,"High School,12 Grades + Non Academic Training,Some College,College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Female
USA,1988,exante,22,0.833,4.0,,,"High School,12 Grades + Non Academic Training,Some College,College Degree",,,"Black,Am. Indian, Aleut, Eskimo,Hispanic",Male
USA,1988,exante,23,2.572,1.78,,,Advanced College Degree,,,,
