name,c,iso,Circumstances,y,exante
Romania,RO,ROU,Father_Edu,2019,17.5835051285824
Romania,RO,ROU,Father_Occ,2019,30.0957908264362
Romania,RO,ROU,Mother_Edu,2019,17.2492074190978
Romania,RO,ROU,Mother_Occ,2019,33.1522270274386
Romania,RO,ROU,Sex,2019,1.91926959844495
