name,c,iso,Circumstances,y,exante
Germany,DE,DEU,Birth_Area,2011,6.64121037078692
Germany,DE,DEU,Father_Edu,2011,18.9133862594009
Germany,DE,DEU,Father_Occ,2011,33.9833639050045
Germany,DE,DEU,Mother_Edu,2011,13.1270235347176
Germany,DE,DEU,Mother_Occ,2011,20.6302191557354
Germany,DE,DEU,Sex,2011,6.70479677435487
