name,c,iso,Circumstances,y,exante
Guatemala,GTM,GTM,Birth_Area,2006,23.8378778307139
Guatemala,GTM,GTM,Father_Edu,2006,30.938605258709
Guatemala,GTM,GTM,Mother_Edu,2006,28.0199013465883
Guatemala,GTM,GTM,Sex,2006,2.40500731185772
